name,category
http://bio2rdf.org/drugbank:DB00268,Antiparkinson-Agents
http://bio2rdf.org/drugbank:DB00268,Dopamine-Agonists
http://bio2rdf.org/drugbank:DB00334,Antipsychotic-Agents
http://bio2rdf.org/drugbank:DB01200,Dopamine-Agonists
http://bio2rdf.org/drugbank:DB01200,Hormone-Antagonists
http://bio2rdf.org/drugbank:DB01200,Antidyskinetics
http://bio2rdf.org/drugbank:DB01200,Antiparkinson-Agents
http://bio2rdf.org/drugbank:DB00413,Antidyskinetics
http://bio2rdf.org/drugbank:DB00413,Antiparkinson-Agents
http://bio2rdf.org/drugbank:DB00413,Antioxidants
http://bio2rdf.org/drugbank:DB00413,Dopamine-Agonists
http://bio2rdf.org/drugbank:DB00875,Dopamine-Antagonists
http://bio2rdf.org/drugbank:DB00875,Thioxanthenes
http://bio2rdf.org/drugbank:DB00875,Antipsychotic-Agents
http://bio2rdf.org/drugbank:DB00952,Serotonin-Antagonists
http://bio2rdf.org/drugbank:DB00952,Serotonin-Receptor-Agonists
http://bio2rdf.org/drugbank:DB00669,Serotonin-Receptor-Agonists
http://bio2rdf.org/drugbank:DB00669,Serotonin-Antagonists
http://bio2rdf.org/drugbank:DB00669,Serotonin-5-HT1-Receptor-Agonists
http://bio2rdf.org/drugbank:DB00669,Vasoconstrictor-Agents
http://bio2rdf.org/drugbank:DB00408,Antipsychotic-Agents
http://bio2rdf.org/drugbank:DB00408,Dopamine-Antagonists
http://bio2rdf.org/drugbank:DB01186,Dopamine-Agonists
http://bio2rdf.org/drugbank:DB01186,Antidyskinetics
http://bio2rdf.org/drugbank:DB01618,Antipsychotic-Agents
http://bio2rdf.org/drugbank:DB01622,Phenothiazines
http://bio2rdf.org/drugbank:DB00714,Dopamine-Agonists
http://bio2rdf.org/drugbank:DB00714,Antidyskinetics
http://bio2rdf.org/drugbank:DB00714,Antiparkinson-Agents
http://bio2rdf.org/drugbank:DB06288,Antipsychotic-Agents
http://bio2rdf.org/drugbank:DB06288,Dopamine-Antagonists
http://bio2rdf.org/drugbank:DB00623,Phenothiazines
http://bio2rdf.org/drugbank:DB00623,Antipsychotic-Agents
http://bio2rdf.org/drugbank:DB00623,Dopamine-Antagonists
http://bio2rdf.org/drugbank:DB05271,Antidyskinetics
http://bio2rdf.org/drugbank:DB00589,Dopamine-Agonists
http://bio2rdf.org/drugbank:DB00589,Serotonin-Receptor-Agonists
http://bio2rdf.org/drugbank:DB00589,Antidyskinetics
http://bio2rdf.org/drugbank:DB00589,Antiparkinson-Agents
http://bio2rdf.org/drugbank:DB04884,Serotonin-Uptake-Inhibitors
http://bio2rdf.org/drugbank:DB06594,Antidepressive-Agents
http://bio2rdf.org/drugbank:DB00450,Antiemetics
http://bio2rdf.org/drugbank:DB00450,Antipsychotic-Agents
http://bio2rdf.org/drugbank:DB00450,Adjuvants
http://bio2rdf.org/drugbank:DB00450,Dopamine-Antagonists
http://bio2rdf.org/drugbank:DB00248,Antineoplastic-Agents
http://bio2rdf.org/drugbank:DB00248,Dopamine-Agonists
http://bio2rdf.org/drugbank:DB00248,Antiparkinson-Agents
http://bio2rdf.org/drugbank:DB00409,Dopamine-Antagonists
http://bio2rdf.org/drugbank:DB00409,Antipsychotic-Agents
http://bio2rdf.org/drugbank:DB01614,Hypnotics-and-Sedatives
http://bio2rdf.org/drugbank:DB01614,Antipsychotic-Agents
http://bio2rdf.org/drugbank:DB01614,Dopamine-Antagonists
http://bio2rdf.org/drugbank:DB00315,Anti-migraine-Agents
http://bio2rdf.org/drugbank:DB00315,Serotonin-5-HT1-Receptor-Agonists
http://bio2rdf.org/drugbank:DB00315,Serotonin-Receptor-Agonists
http://bio2rdf.org/drugbank:DB00315,Serotonin-Antagonists
http://bio2rdf.org/drugbank:DB00831,Antiemetics
http://bio2rdf.org/drugbank:DB00831,Antipsychotic-Agents
http://bio2rdf.org/drugbank:DB00831,Dopamine-Antagonists
http://bio2rdf.org/drugbank:DB00831,Phenothiazines
http://bio2rdf.org/drugbank:DB06684,Serotonin-Receptor-Agonists
http://bio2rdf.org/drugbank:DB06684,Antidepressive-Agents
http://bio2rdf.org/drugbank:DB06684,Serotonin-Uptake-Inhibitors
http://bio2rdf.org/drugbank:DB00391,Antidepressive-Agents
http://bio2rdf.org/drugbank:DB00391,Antipsychotic-Agents
http://bio2rdf.org/drugbank:DB00391,Dopamine-Antagonists
http://bio2rdf.org/drugbank:DB00490,Anti-Anxiety-Agents
http://bio2rdf.org/drugbank:DB00490,Hypnotics-and-Sedatives
http://bio2rdf.org/drugbank:DB00490,Serotonin-Receptor-Agonists
http://bio2rdf.org/drugbank:DB00216,Serotonin-Antagonists
http://bio2rdf.org/drugbank:DB00216,Anti-migraine-Agents
http://bio2rdf.org/drugbank:DB00216,Serotonin-Receptor-Agonists
http://bio2rdf.org/drugbank:DB00953,Serotonin-Receptor-Agonists
http://bio2rdf.org/drugbank:DB00953,Serotonin-Antagonists
http://bio2rdf.org/drugbank:DB00953,Anti-migraine-Agents
http://bio2rdf.org/drugbank:DB00918,Serotonin-Receptor-Agonists
http://bio2rdf.org/drugbank:DB00918,Serotonin-Antagonists
http://bio2rdf.org/drugbank:DB00918,Anti-migraine-Agents
http://bio2rdf.org/drugbank:DB04842,Dopamine-Antagonists
http://bio2rdf.org/drugbank:DB04842,Antipsychotic-Agents
http://bio2rdf.org/drugbank:DB01038,Antipsychotic-Agents
http://bio2rdf.org/drugbank:DB00905,Anti-glaucoma-Agents
http://bio2rdf.org/drugbank:DB00929,Prostaglandins
http://bio2rdf.org/drugbank:DB00929,Abortifacient-Agents
http://bio2rdf.org/drugbank:DB00929,Oxytocics
http://bio2rdf.org/drugbank:DB00929,Anti-Ulcer-Agents
http://bio2rdf.org/drugbank:DB00471,Anti-Arrhythmia-Agents
http://bio2rdf.org/drugbank:DB00917,Prostaglandins
http://bio2rdf.org/drugbank:DB00917,Oxytocics
http://bio2rdf.org/drugbank:DB01240,Platelet-Aggregation-Inhibitors
http://bio2rdf.org/drugbank:DB01240,Antihypertensive-Agents
http://bio2rdf.org/drugbank:DB00287,Anti-glaucoma-Agents
http://bio2rdf.org/drugbank:DB00287,Prostaglandins
http://bio2rdf.org/drugbank:DB00287,Ophthalmics
http://bio2rdf.org/drugbank:DB01160,Angiography
http://bio2rdf.org/drugbank:DB01160,Oxytocics
http://bio2rdf.org/drugbank:DB01160,Stimulants
http://bio2rdf.org/drugbank:DB01160,Abortifacient-Agents
http://bio2rdf.org/drugbank:DB08819,Prostaglandins
http://bio2rdf.org/drugbank:DB08819,Ophthalmics
http://bio2rdf.org/drugbank:DB02342,Tubulin-Modulators
http://bio2rdf.org/drugbank:DB02342,Antineoplastic-Agents
http://bio2rdf.org/drugbank:DB00549,Leukotriene-Antagonists
http://bio2rdf.org/drugbank:DB00549,Anti-Asthmatic-Agents
http://bio2rdf.org/drugbank:DB00374,Anticoagulants
http://bio2rdf.org/drugbank:DB00374,Antithrombins
http://bio2rdf.org/drugbank:DB00721,Anesthetics
http://bio2rdf.org/drugbank:DB00555,Anticonvulsants
http://bio2rdf.org/drugbank:DB00555,Calcium-Channel-Blockers
http://bio2rdf.org/drugbank:DB00555,Antidepressive-Agents
http://bio2rdf.org/drugbank:DB01161,Anesthetics
http://bio2rdf.org/drugbank:DB00907,Dopamine-Uptake-Inhibitors
http://bio2rdf.org/drugbank:DB00907,Vasoconstrictor-Agents
http://bio2rdf.org/drugbank:DB00907,Anesthetics
http://bio2rdf.org/drugbank:DB00908,Anti-Arrhythmia-Agents
http://bio2rdf.org/drugbank:DB00273,Neuroprotective-Agents
http://bio2rdf.org/drugbank:DB00273,Anti-Obesity-Agents
http://bio2rdf.org/drugbank:DB00273,Anticonvulsants
http://bio2rdf.org/drugbank:DB00807,Anesthetics
http://bio2rdf.org/drugbank:DB00754,Anticonvulsants
http://bio2rdf.org/drugbank:DB01035,Anti-Arrhythmia-Agents
http://bio2rdf.org/drugbank:DB01429,Anti-Arrhythmia-Agents
http://bio2rdf.org/drugbank:DB01429,Voltage-Gated-Sodium-Channel-Blockers
http://bio2rdf.org/drugbank:DB01426,Anti-Arrhythmia-Agents
http://bio2rdf.org/drugbank:DB00776,Anticonvulsants
http://bio2rdf.org/drugbank:DB00280,Anti-Arrhythmia-Agents
http://bio2rdf.org/drugbank:DB00280,Voltage-Gated-Sodium-Channel-Blockers
http://bio2rdf.org/drugbank:DB00296,Anesthetics
http://bio2rdf.org/drugbank:DB01228,Sodium-Channel-Blockers
http://bio2rdf.org/drugbank:DB01228,Anti-Arrhythmia-Agents
http://bio2rdf.org/drugbank:DB01228,Voltage-Gated-Sodium-Channel-Blockers
http://bio2rdf.org/drugbank:DB00297,Anesthetics
http://bio2rdf.org/drugbank:DB00527,Anesthetics
http://bio2rdf.org/drugbank:DB01086,Anesthetics
http://bio2rdf.org/drugbank:DB00281,Anti-Arrhythmia-Agents
http://bio2rdf.org/drugbank:DB00281,Anesthetics
http://bio2rdf.org/drugbank:DB00281,Voltage-Gated-Sodium-Channel-Blockers
http://bio2rdf.org/drugbank:DB00750,Anesthetics
http://bio2rdf.org/drugbank:DB00961,Anesthetics
http://bio2rdf.org/drugbank:DB01320,Anticonvulsants
http://bio2rdf.org/drugbank:DB00645,Anesthetics
http://bio2rdf.org/drugbank:DB00680,Anti-Arrhythmia-Agents
http://bio2rdf.org/drugbank:DB00680,Voltage-Gated-Sodium-Channel-Blockers
http://bio2rdf.org/drugbank:DB01056,Sodium-Channel-Blockers
http://bio2rdf.org/drugbank:DB01056,Anti-Arrhythmia-Agents
http://bio2rdf.org/drugbank:DB01056,Voltage-Gated-Sodium-Channel-Blockers
http://bio2rdf.org/drugbank:DB00473,Anesthetics
http://bio2rdf.org/drugbank:DB00112,Angiogenesis-Inhibitors
http://bio2rdf.org/drugbank:DB01270,Ophthalmics
http://bio2rdf.org/drugbank:DB00845,Dyes
http://bio2rdf.org/drugbank:DB00845,Leprostatic-Agents
http://bio2rdf.org/drugbank:DB00845,Coloring-Agents
http://bio2rdf.org/drugbank:DB00845,Antimycobacterials
http://bio2rdf.org/drugbank:DB00845,Anti-Inflammatory-Agents
http://bio2rdf.org/drugbank:DB00460,Antineovascularisation-Agents
http://bio2rdf.org/drugbank:DB00151,Supplements
http://bio2rdf.org/drugbank:DB00151,Nutritional-Support
http://bio2rdf.org/drugbank:DB00151,Dietary-Supplements
http://bio2rdf.org/drugbank:DB03085,Keratolytic-Agents
http://bio2rdf.org/drugbank:DB01093,Free-Radical-Scavengers
http://bio2rdf.org/drugbank:DB01093,Solvents
http://bio2rdf.org/drugbank:DB01093,Cryoprotective-Agents
http://bio2rdf.org/drugbank:DB03796,Enzyme-Inhibitors
http://bio2rdf.org/drugbank:DB00072,Antineoplastic-Agents
http://bio2rdf.org/drugbank:DB00111,Immunosuppressive-Agents
http://bio2rdf.org/drugbank:DB00092,Immunosuppressive-Agents
http://bio2rdf.org/drugbank:DB00092,Dermatologic-Agents
http://bio2rdf.org/drugbank:DB00002,Antineoplastic-Agents
http://bio2rdf.org/drugbank:DB00098,Immunologic-Factors
http://bio2rdf.org/drugbank:DB00098,Immunosuppressive-Agents
http://bio2rdf.org/drugbank:DB00054,Platelet-Aggregation-Inhibitors
http://bio2rdf.org/drugbank:DB00054,Anticoagulants
http://bio2rdf.org/drugbank:DB00074,Immunosuppressive-Agents
http://bio2rdf.org/drugbank:DB00073,Antirheumatic-Agents
http://bio2rdf.org/drugbank:DB00073,Immunologic-Factors
http://bio2rdf.org/drugbank:DB00073,Antineoplastic-Agents
http://bio2rdf.org/drugbank:DB00075,Immunologic-Factors
http://bio2rdf.org/drugbank:DB00075,Immunosuppressive-Agents
http://bio2rdf.org/drugbank:DB00056,Immunotoxins
http://bio2rdf.org/drugbank:DB00056,Antineoplastic-Agents
http://bio2rdf.org/drugbank:DB00110,Antiviral-Agents
http://bio2rdf.org/drugbank:DB00108,Immunosuppressive-Agents
http://bio2rdf.org/drugbank:DB00028,Immunosuppressive-Agents
http://bio2rdf.org/drugbank:DB00028,Anti-Infective-Agents
http://bio2rdf.org/drugbank:DB00028,Immunologic-Factors
http://bio2rdf.org/drugbank:DB00095,Immunosuppressive-Agents
http://bio2rdf.org/drugbank:DB00099,Hematopoietic-Agents
http://bio2rdf.org/drugbank:DB00099,Immunosuppressive-Agents
http://bio2rdf.org/drugbank:DB00099,Antineutropenic-Agents
http://bio2rdf.org/drugbank:DB00019,Antineutropenic-Agents
http://bio2rdf.org/drugbank:DB00019,Immunosuppressive-Agents
http://bio2rdf.org/drugbank:DB00058,Serine-Proteinase-Inhibitors
http://bio2rdf.org/drugbank:DB00058,Trypsin-Inhibitors
http://bio2rdf.org/drugbank:DB00058,Enzyme-Replacement-Agents
http://bio2rdf.org/drugbank:DB00233,Antitubercular-Agents
http://bio2rdf.org/drugbank:DB00446,Protein-Synthesis-Inhibitors
http://bio2rdf.org/drugbank:DB00446,Anti-Bacterial-Agents
http://bio2rdf.org/drugbank:DB06782,Chelating-Agents
http://bio2rdf.org/drugbank:DB00250,Folic-Acid-Antagonists
http://bio2rdf.org/drugbank:DB00250,Antimycobacterials
http://bio2rdf.org/drugbank:DB00250,Leprostatic-Agents
http://bio2rdf.org/drugbank:DB00250,Antimalarials
http://bio2rdf.org/drugbank:DB00250,Anti-Infective-Agents
http://bio2rdf.org/drugbank:DB00259,Anti-Bacterial-Agents
http://bio2rdf.org/drugbank:DB00259,Homeopathic-Agents
http://bio2rdf.org/drugbank:DB00259,Sulfonamides
http://bio2rdf.org/drugbank:DB00126,Antioxidants
http://bio2rdf.org/drugbank:DB00126,Ascorbic-Acid
http://bio2rdf.org/drugbank:DB00126,Vitamins
http://bio2rdf.org/drugbank:DB00795,Gastrointestinal-Agents
http://bio2rdf.org/drugbank:DB00795,Sulfonamides
http://bio2rdf.org/drugbank:DB00795,Antirheumatic-Agents
http://bio2rdf.org/drugbank:DB00795,Anti-Inflammatory-Agents
http://bio2rdf.org/drugbank:DB00795,Anti-Infective-Agents
http://bio2rdf.org/drugbank:DB01087,Antimalarials
http://bio2rdf.org/drugbank:DB00205,Antimalarials
http://bio2rdf.org/drugbank:DB00205,Antiprotozoal-Agents
http://bio2rdf.org/drugbank:DB00205,Folic-Acid-Antagonists
http://bio2rdf.org/drugbank:DB00698,Anti-Infective-Agents
http://bio2rdf.org/drugbank:DB00566,Antidotes
http://bio2rdf.org/drugbank:DB00566,Chelating-Agents
http://bio2rdf.org/drugbank:DB00263,Anti-Infective-Agents
http://bio2rdf.org/drugbank:DB00263,Sulfonamides
http://bio2rdf.org/drugbank:DB00664,Anti-Infective-Agents
http://bio2rdf.org/drugbank:DB00664,Antimalarials
http://bio2rdf.org/drugbank:DB00049,Gout-Suppressants
http://bio2rdf.org/drugbank:DB00049,Antihyperuricemic-Agents
http://bio2rdf.org/drugbank:DB01157,Antifungal-Agents
http://bio2rdf.org/drugbank:DB01157,Folic-Acid-Antagonists
http://bio2rdf.org/drugbank:DB01157,Antimetabolites
http://bio2rdf.org/drugbank:DB01157,Antibiotics
http://bio2rdf.org/drugbank:DB01157,Antiprotozoal-Agents
http://bio2rdf.org/drugbank:DB00512,Anti-Bacterial-Agents
http://bio2rdf.org/drugbank:DB01004,Antiviral-Agents
http://bio2rdf.org/drugbank:DB00634,Anti-Infective-Agents
http://bio2rdf.org/drugbank:DB00634,Sulfonamides
http://bio2rdf.org/drugbank:DB01291,Adrenergic-beta-2-Receptor-Agonists
http://bio2rdf.org/drugbank:DB01291,Cardiotonic-Agents
http://bio2rdf.org/drugbank:DB01291,Bronchodilator-Agents
http://bio2rdf.org/drugbank:DB01001,Tocolytic-Agents
http://bio2rdf.org/drugbank:DB01001,Bronchodilator-Agents
http://bio2rdf.org/drugbank:DB01001,Adrenergic-beta-2-Receptor-Agonists
http://bio2rdf.org/drugbank:DB08893,Muscle-Relaxants
http://bio2rdf.org/drugbank:DB00871,Tocolytic-Agents
http://bio2rdf.org/drugbank:DB00871,Sympathomimetics
http://bio2rdf.org/drugbank:DB00871,Adrenergic-beta-2-Receptor-Agonists
http://bio2rdf.org/drugbank:DB00871,Bronchodilator-Agents
http://bio2rdf.org/drugbank:DB00938,Bronchodilator-Agents
http://bio2rdf.org/drugbank:DB00938,Sympathomimetics
http://bio2rdf.org/drugbank:DB00938,Adrenergic-beta-2-Receptor-Agonists
http://bio2rdf.org/drugbank:DB08808,Adrenergic-beta-Antagonists
http://bio2rdf.org/drugbank:DB08808,Antihypertensive-Agents
http://bio2rdf.org/drugbank:DB08808,Anti-Arrhythmia-Agents
http://bio2rdf.org/drugbank:DB04861,Vasodilator-Agents
http://bio2rdf.org/drugbank:DB04861,Adrenergic-beta-1-Receptor-Antagonists
http://bio2rdf.org/drugbank:DB04861,Antihypertensive-Agents
http://bio2rdf.org/drugbank:DB01288,Tocolytic-Agents
http://bio2rdf.org/drugbank:DB01288,Sympathomimetics
http://bio2rdf.org/drugbank:DB01288,Adrenergic-beta-2-Receptor-Agonists
http://bio2rdf.org/drugbank:DB01288,Bronchodilator-Agents
http://bio2rdf.org/drugbank:DB00816,Bronchodilator-Agents
http://bio2rdf.org/drugbank:DB00816,Adrenergic-beta-2-Receptor-Agonists
http://bio2rdf.org/drugbank:DB00816,Sympathomimetics
http://bio2rdf.org/drugbank:DB00816,Tocolytic-Agents
http://bio2rdf.org/drugbank:DB01274,Adrenergic-beta-2-Receptor-Agonists
http://bio2rdf.org/drugbank:DB01274,Bronchodilator-Agents
http://bio2rdf.org/drugbank:DB00983,Sympathomimetics
http://bio2rdf.org/drugbank:DB00983,Adrenergic-beta-2-Receptor-Agonists
http://bio2rdf.org/drugbank:DB00983,Bronchodilator-Agents
http://bio2rdf.org/drugbank:DB00867,Sympathomimetics
http://bio2rdf.org/drugbank:DB00867,Adrenergic-beta-2-Receptor-Agonists
http://bio2rdf.org/drugbank:DB00867,Tocolytic-Agents
http://bio2rdf.org/drugbank:DB00901,Adrenergic-beta-2-Receptor-Agonists
http://bio2rdf.org/drugbank:DB00901,Bronchodilator-Agents
http://bio2rdf.org/drugbank:DB00398,Antineoplastic-Agents
http://bio2rdf.org/drugbank:DB01169,Homeopathic-Agents
http://bio2rdf.org/drugbank:DB01169,Antineoplastic-Agents
http://bio2rdf.org/drugbank:DB00170,Micronutrients
http://bio2rdf.org/drugbank:DB00170,Supplements
http://bio2rdf.org/drugbank:DB00170,Vitamins
http://bio2rdf.org/drugbank:DB00170,Antifibrinolytic-Agents
http://bio2rdf.org/drugbank:DB00170,Dietary-Supplements
http://bio2rdf.org/drugbank:DB00266,Anticoagulants
http://bio2rdf.org/drugbank:DB00266,Uncoupling-Agents
http://bio2rdf.org/drugbank:DB00266,Enzyme-Inhibitors
http://bio2rdf.org/drugbank:DB00130,Supplements
http://bio2rdf.org/drugbank:DB00130,Dietary-Supplements
http://bio2rdf.org/drugbank:DB00130,Non-Essential-Amino-Acids
http://bio2rdf.org/drugbank:DB00130,Micronutrients
http://bio2rdf.org/drugbank:DB00373,Anti-Arrhythmia-Agents
http://bio2rdf.org/drugbank:DB00373,Antihypertensive-Agents
http://bio2rdf.org/drugbank:DB00373,Adrenergic-beta-Antagonists
http://bio2rdf.org/drugbank:DB01136,Adrenergic-alpha-1-Receptor-Antagonists
http://bio2rdf.org/drugbank:DB01136,Vasodilator-Agents
http://bio2rdf.org/drugbank:DB01136,Antihypertensive-Agents
http://bio2rdf.org/drugbank:DB01136,Adrenergic-beta-Antagonists
http://bio2rdf.org/drugbank:DB00734,Dopamine-Antagonists
http://bio2rdf.org/drugbank:DB00734,Antipsychotic-Agents
http://bio2rdf.org/drugbank:DB00734,Serotonin-Antagonists
http://bio2rdf.org/drugbank:DB00379,Anti-Arrhythmia-Agents
http://bio2rdf.org/drugbank:DB00379,Voltage-Gated-Sodium-Channel-Blockers
http://bio2rdf.org/drugbank:DB01182,Anti-Arrhythmia-Agents
http://bio2rdf.org/drugbank:DB01182,Voltage-Gated-Sodium-Channel-Blockers
http://bio2rdf.org/drugbank:DB00264,Sympatholytics
http://bio2rdf.org/drugbank:DB00264,Anti-Arrhythmia-Agents
http://bio2rdf.org/drugbank:DB00264,Adrenergic-beta-1-Receptor-Antagonists
http://bio2rdf.org/drugbank:DB00264,Antihypertensive-Agents
http://bio2rdf.org/drugbank:DB01151,Adrenergic-Uptake-Inhibitors
http://bio2rdf.org/drugbank:DB01151,Antidepressive-Agents
http://bio2rdf.org/drugbank:DB01151,Enzyme-Inhibitors
http://bio2rdf.org/drugbank:DB04840,Sympatholytics
http://bio2rdf.org/drugbank:DB04840,Adrenergic-Agents
http://bio2rdf.org/drugbank:DB04840,Antihypertensive-Agents
http://bio2rdf.org/drugbank:DB01195,Anti-Arrhythmia-Agents
http://bio2rdf.org/drugbank:DB01195,Voltage-Gated-Sodium-Channel-Blockers
http://bio2rdf.org/drugbank:DB01392,Mydriatics
http://bio2rdf.org/drugbank:DB01392,Adrenergic-alpha-2-Receptor-Antagonists
http://bio2rdf.org/drugbank:DB01594,Benzodiazepines
http://bio2rdf.org/drugbank:DB01594,Hypnotics-and-Sedatives
http://bio2rdf.org/drugbank:DB01589,Benzodiazepines
http://bio2rdf.org/drugbank:DB01589,Hypnotics-and-Sedatives
http://bio2rdf.org/drugbank:DB00829,Adjuvants
http://bio2rdf.org/drugbank:DB00829,Muscle-Relaxants
http://bio2rdf.org/drugbank:DB00829,GABA-Modulators
http://bio2rdf.org/drugbank:DB00829,Anesthetics
http://bio2rdf.org/drugbank:DB00829,Anti-Anxiety-Agents
http://bio2rdf.org/drugbank:DB00829,Hypnotics-and-Sedatives
http://bio2rdf.org/drugbank:DB00829,Antiemetics
http://bio2rdf.org/drugbank:DB00829,Anticonvulsants
http://bio2rdf.org/drugbank:DB00312,Hypnotics-and-Sedatives
http://bio2rdf.org/drugbank:DB00312,Adjuvants
http://bio2rdf.org/drugbank:DB00312,GABA-Modulators
http://bio2rdf.org/drugbank:DB00312,Barbiturates
http://bio2rdf.org/drugbank:DB00425,GABA-A-Receptor-Agonists
http://bio2rdf.org/drugbank:DB00425,Hypnotics-and-Sedatives
http://bio2rdf.org/drugbank:DB01588,GABA-Modulators
http://bio2rdf.org/drugbank:DB01588,Anti-Anxiety-Agents
http://bio2rdf.org/drugbank:DB01198,Hypnotics-and-Sedatives
http://bio2rdf.org/drugbank:DB00801,Neuromuscular-Agents
http://bio2rdf.org/drugbank:DB00801,Benzodiazepines
http://bio2rdf.org/drugbank:DB00801,Hypnotics-and-Sedatives
http://bio2rdf.org/drugbank:DB00801,Anti-Anxiety-Agents
http://bio2rdf.org/drugbank:DB08811,Antidepressive-Agents
http://bio2rdf.org/drugbank:DB08811,Benzodiazepines
http://bio2rdf.org/drugbank:DB00371,Anti-Anxiety-Agents
http://bio2rdf.org/drugbank:DB00371,Anticonvulsants
http://bio2rdf.org/drugbank:DB00371,Muscle-Relaxants
http://bio2rdf.org/drugbank:DB00371,Hypnotics-and-Sedatives
http://bio2rdf.org/drugbank:DB00599,Anticonvulsants
http://bio2rdf.org/drugbank:DB00599,Hypnotics-and-Sedatives
http://bio2rdf.org/drugbank:DB00599,GABA-Modulators
http://bio2rdf.org/drugbank:DB00599,Anesthetics
http://bio2rdf.org/drugbank:DB00402,Hypnotics-and-Sedatives
http://bio2rdf.org/drugbank:DB00186,Hypnotics-and-Sedatives
http://bio2rdf.org/drugbank:DB00186,Benzodiazepines
http://bio2rdf.org/drugbank:DB01567,Benzodiazepines
http://bio2rdf.org/drugbank:DB00818,Anesthetics
http://bio2rdf.org/drugbank:DB00818,Hypnotics-and-Sedatives
http://bio2rdf.org/drugbank:DB01511,Anticonvulsants
http://bio2rdf.org/drugbank:DB00231,Benzodiazepines
http://bio2rdf.org/drugbank:DB01595,Hypnotics-and-Sedatives
http://bio2rdf.org/drugbank:DB01595,GABA-Modulators
http://bio2rdf.org/drugbank:DB01595,Anti-Anxiety-Agents
http://bio2rdf.org/drugbank:DB01595,Anticonvulsants
http://bio2rdf.org/drugbank:DB00404,Benzodiazepines
http://bio2rdf.org/drugbank:DB00404,GABA-Modulators
http://bio2rdf.org/drugbank:DB00404,Anti-Anxiety-Agents
http://bio2rdf.org/drugbank:DB00404,Hypnotics-and-Sedatives
http://bio2rdf.org/drugbank:DB00475,GABA-Modulators
http://bio2rdf.org/drugbank:DB00475,Anti-Anxiety-Agents
http://bio2rdf.org/drugbank:DB00475,Adjuvants
http://bio2rdf.org/drugbank:DB00475,Benzodiazepines
http://bio2rdf.org/drugbank:DB00475,Hypnotics-and-Sedatives
http://bio2rdf.org/drugbank:DB00842,GABA-Modulators
http://bio2rdf.org/drugbank:DB00842,Anti-Anxiety-Agents
http://bio2rdf.org/drugbank:DB00842,Hypnotics-and-Sedatives
http://bio2rdf.org/drugbank:DB01558,Benzodiazepines
http://bio2rdf.org/drugbank:DB01558,GABA-Modulators
http://bio2rdf.org/drugbank:DB01558,Anti-Anxiety-Agents
http://bio2rdf.org/drugbank:DB01205,GABA-Modulators
http://bio2rdf.org/drugbank:DB01205,Antidotes
http://bio2rdf.org/drugbank:DB06716,Hypnotics-and-Sedatives
http://bio2rdf.org/drugbank:DB01437,Hypnotics-and-Sedatives
http://bio2rdf.org/drugbank:DB00349,Anticonvulsants
http://bio2rdf.org/drugbank:DB00349,Benzodiazepines
http://bio2rdf.org/drugbank:DB01553,Neuromuscular-Agents
http://bio2rdf.org/drugbank:DB01553,Benzodiazepines
http://bio2rdf.org/drugbank:DB01553,Hypnotics-and-Sedatives
http://bio2rdf.org/drugbank:DB01559,Benzodiazepines
http://bio2rdf.org/drugbank:DB00683,Adjuvants
http://bio2rdf.org/drugbank:DB00683,GABA-Modulators
http://bio2rdf.org/drugbank:DB00683,Anti-Anxiety-Agents
http://bio2rdf.org/drugbank:DB00683,Anesthetics
http://bio2rdf.org/drugbank:DB00683,Hypnotics-and-Sedatives
http://bio2rdf.org/drugbank:DB00466,Stimulants
http://bio2rdf.org/drugbank:DB00466,GABA-Antagonists
http://bio2rdf.org/drugbank:DB00466,Convulsants
http://bio2rdf.org/drugbank:DB00418,GABA-Modulators
http://bio2rdf.org/drugbank:DB00418,Adjuvants
http://bio2rdf.org/drugbank:DB00418,Barbiturates
http://bio2rdf.org/drugbank:DB00418,Hypnotics-and-Sedatives
http://bio2rdf.org/drugbank:DB00897,GABA-Modulators
http://bio2rdf.org/drugbank:DB00897,Benzodiazepines
http://bio2rdf.org/drugbank:DB00897,Anti-Anxiety-Agents
http://bio2rdf.org/drugbank:DB00897,Adjuvants
http://bio2rdf.org/drugbank:DB01354,Barbiturates
http://bio2rdf.org/drugbank:DB01544,GABA-Modulators
http://bio2rdf.org/drugbank:DB01544,Anti-Anxiety-Agents
http://bio2rdf.org/drugbank:DB01544,Benzodiazepines
http://bio2rdf.org/drugbank:DB01353,Hypnotics-and-Sedatives
http://bio2rdf.org/drugbank:DB01353,Barbiturates
http://bio2rdf.org/drugbank:DB00546,Antidepressive-Agents
http://bio2rdf.org/drugbank:DB00962,Hypnotics-and-Sedatives
http://bio2rdf.org/drugbank:DB01587,Benzodiazepines
http://bio2rdf.org/drugbank:DB01107,Hypnotics-and-Sedatives
http://bio2rdf.org/drugbank:DB00136,Vitamin-D
http://bio2rdf.org/drugbank:DB00136,Antithyroid-Agents
http://bio2rdf.org/drugbank:DB00136,Calcium-Channel-Agonists
http://bio2rdf.org/drugbank:DB00136,Bone-Density-Conservation-Agents
http://bio2rdf.org/drugbank:DB00136,Vitamins
http://bio2rdf.org/drugbank:DB00136,Antihypocalcemic-Agents
http://bio2rdf.org/drugbank:DB01436,Bone-Density-Conservation-Agents
http://bio2rdf.org/drugbank:DB00146,Antithyroid-Agents
http://bio2rdf.org/drugbank:DB00146,Antihypocalcemic-Agents
